text,misogynous
porca di una troia impestata budella ladra schifosa. che cazzo di problemi hai a non saper scrivere un messaggio normale?mess 1) ciao mess 2) come stai?mess 3) stamani vado al lavoromess 4) tu stai già lavorando? mess 5) io sono già stancamess 6) ho litigato con gaetano,0
like okay you say you fwhim but he ain't going nowhere my hoe forever ,0
i just saw a bird fuckin another bird and when they were done they both flew in totally opposite directions... this best sums up my sex life,0
mention1 hurry up on the ham and cheese,0
if you've never had shit dick you probably have a small dick,0
when he promised you 'the time of your almost over life' but the viagra isn't working url,0
mention1 women everywhere really! thanks for the support michael maledominance,0
mention1 the system will use what you give it. os is designed to keep things in ram instead of paging them out.,0
rt mention1 2:21porca puttana.,0
mention1 mention2 mention3 mention4 ma li sbocchini pe fatte protegge la troia che sei?,1
"mention1 e per alcune se non hai almeno 25 cm non vai bene. sono una minoranza, gli uni e le altre. se poi preferiscono una tettona imbranata a letto, che te ne fai di uomini così tu?",1
i cant fucking believe yall call this rape bitch wtf,1
mention1 mention2 mention3 altra baldracca,1
porca puttana ma ti metto dei chiodi in bocca,0
mention1 grandissima troia pompinara!!!!,1
it figures the hurricane is named after a woman. they always fuck everything up sandy bitch womensuck,1
mention1 bitch i live in another country and you just live in mg's hole,1
sin'ora io sapevo di una tettona che non si muove dal letto,1
mention1 ma quanto cazzo scrivi fai un tweet unico porca puttana,0
mention1 faccio prima a bruciarmi io porca puttana voglio nome e cognome di chi mi ha tirato il malocchio,0
"gente che trascura le cose belle, che le hanno davanti, la fortuna la vedo a chi veramente non la merita.che trattano le donne, solo come oggetti.invece io, porca di quella troia bastarda e lurida non riesco a capire.",0
mention1 è una merda di merda schifosa sta troia infame lurida.e intantocollinamuori,0
"mention1 mention2 mention3 mention4 mention5 maschio italiano.... quindi 30 milioni di copie in italia sti uomini?! magari chi critica asia argento è perché al contrario dei perbenismi come te, rispetta chi davvero ha subito stup",0
you a bitch an a whore you make us look stupid bitc...  well u look stupid rn lmaodjdh url,1
mention1 mention2 mention3 mention4 sia culona sia vodka intimoriti lancian segnali distensivi x far desister dai colpi che ormai percepiscono imminenti.. ma colpi son pianificati strategicamente.. quindi al max ci saranno variazioni,1
sto cazzo di telefono che porca puttana non si scarica manco se lo uccidono,0
me : wanna study charot phone : no liza me :hey skank you know nothing about me and my family's story you're pathetic insecure loser,0
mention1 you dumb cunt you trick 12 and 30 year old virgins into giving you money you fucking bitch. kys honest url,1
"mention1 ma vi siete chiesti perché la culona inchiavabile"" non ha preso posizione..? hanno quei famosi ""300mmm di ""ragioni""... per stare zitti..!!""",1
mention1 mention2 good english you dumb cunt slober on my nob u jew if you were playing i would fucking rape you cunt,1
mention1 this crazy fuck thinks women are hysterical and driven only by their hormones. look in the mirror fake -accent loon.,0
baye ha detto ad aida tu sei una cagnamention1 mention2 mention3  gf15,1
"belle 'ste maggiorate eh, ma io intera sono grossa come una loro tettona.",1
mention1 get up and walk the dog you little cunt before i ground you.,1
there it is!  url,0
se vai a nanna sereno ...... è  meglio!buonanotte da quella culona della momi,1
mention1 mention2 mention3 mention4 mention5 bitch that was same rape case from last year try again,1
mention1 ti sborro nel culetto,1
"ed io tipo porca puttana non lo so il tedesco"" e ho fatto quel compito molto a cazzo""",0
allargate i sedili: arriva la culona  lufthansa pronta a papparsi alitalia: depotenziato fiumicino url url,1
porca puttana raga pensavo fosse vero mi è venuto un infarto ma che scherzi sono url,0
mention1 mention2 beh se asia argento e una donna allora...,1
mention1 mention2 adesso atterra su un puttanone brasilianosassuelaaaaa a e i o uaureliò,1
moody ass mother fuckers....smh,0
no one cares about you agta don't be so stupid bitch,1
"mention1 bitch, leave. you're insulting women right now. guess what, you're not a real man by any means, so stfu, ugly bully ",0
fucking dropped my phone and cracked the screen fucking shit cunt bitch,1
"mention1 mention2 mention3 what about the women who rape men and boys? oh, wait, that doesn't exist because rape laws are gynocentric...feministlogic",1
"mention1 io ti voglio male, non te lo metto il like. soffri puttana",1
you've been dating for three days. 'i love you' shouldn't even be in your vocabulary. clingyassbitches womensuck,1
mention1 and i'd rather shove the fat side of a wine bottle up your ass... we all have our preferences ,1
"rt mention1 nooooooo fucccking way, what a bitch!!!!! you thought about hookin up with another guy while you have a boyfriend. you cunt!!!",1
cronache dall'ascensore.porca puttana sono bloccata aaaahh url,0
its a good thing i always wear a glove on my left hand because if i ever had to touch hands with a woman my iq would totally drop to 0 lol,1
mention1 u should be sucking and gagging on my cock melissa and me fucking that hot booty and stunning sweet pussy tonight love ,0
mention1 mention2 mention3 here's my point you dog of assad son of whore father of slut url,0
"mention1 girl people really do that, like damn bitch you so selfish you dont wanna rt me and get me clout",1
mention1 mention3it mention3 mention3fr mention3es mention3de mention3uk mention3nl mio dio mentre te lo metti in bocca io sono li sotto che ti lecco culo e figa,1
ecco la solita troia pompinara url,1
rt mention1 when a fart slips out in front of your fella for the first time url,0
"rt mention1 ma porca troia ce la fate? che cazzo insultate federico quando ha risposto educatamente a quella ragazza, ma io davvero,",0
"io vorrei capire perché non faccio altro che pensare a quelle troie.ma dio mio, devo studiare, che cazzo me ne frega di loroaiuto",1
"mention1 bravissima, pompinara twitter",1
the woman who is accusing nelly of rape wants to drop the investigation bc she thinks the system will fail her. this broke my heart... url,0
ma giordano amore mio vieni qua che ti stupro io uominiedonne,0
i'm finna block this hoe cus bitch u weird fr.,1
mention1 prossimo puttanone....coppa italia,0
why do people make snowmen instead of snowwomen? it's too hard to hollow out the head,1
cenk the skanks taqiyya was always paper thin. he underestimates americans. bought into the ugly stupid american b url,0
porca puttana url,0
if you got a tattoo today you a hoe,0
porca puttana ladra vacca maiala impestata,0
mention1 mention2 mention3 ... you stupid dumbass. you are a hysterical little girl.,1
mention1 quando vuoi ti sborro ovunque...,1
i've done the same.. if i'm already getting pussy why would i wanna fuck my female friends? not every hole is a goal honestly.. honestly.. url,0
mention1 ti sborro e poi ti piscio in bocca url,1
"mention1 buy more ram, girl :p",0
mention1 ti inculo,1
"wua e papa ha detto cose di me- gia beveva prima, grazie al puttanone e alcolizzato, zie alcolizzate ogni giorno banchetto, beveva gia vodka vicino alla finestra a 9 anni!!!!!!! ( wua che frase di me papa ha detto)",1
mention1 you dopey kunt how did your ancestors from pakistan become muslim they where forced to join the evil url,0
rt mention1 mention2 ma che cazzo avete ancora da pubblicare pezzi di merda? ma vergognatevi invece di ringraziare che non meritate,0
mention1 suck me off upside down and chill?,1
mention1 buongiorno e che bel culone....,1
mention1 complimenti cara signora che gran bel culone . tutto da leccare e succhiare . mmmmm,1
mention1 do you know how traumatizing rape is?,0
lurida cagna bevicazzi mai una giusta ne hai fatta url,1
mention1 i was going to 'like' this comment then saw your profile pic of a bitch who attacked rape victims o url,1
"qualsiasi cosa possa aver fatto o detto raoulbova, selvaggialucarelli mention1 si propone sempre per quello che è: una maleducata, villana, acida, pronta a attaccare tutto e tutti per fare show. mention2 da lei ricava solo una brutta pubblicità. peccato. url",1
"if you've ever mentioned me to your therapist, give her my number, she probably wants to try out the dick that ruined you too",1
sono un puttanone da sbarco per questo album,0
mention1 ma se è oscurantista e retrogada perché ti sei sottomessa ti piacciono tanto e li vuoi a milioni a casa nostra? url,0
'where do you see yourself in 5 years?' me- url,0
preying on women is a bitch tendency ,1
mention1 cosi ti sborro,1
voi ragazzi siete così complessati ma porca puttana andate tutti a fanculo,0
"porca puttana, serpente velenosa, espone fallacie e vive delle menzogne.",0
mention1 mention2 chissa perché gli accusati di stupro e molestie se la cavano quasi sempre con il era consensuale. ci stava. se l'è cercata- è na troia intrigante- tanto che manco si denuncia. c'è la scadenza pure per farlo. non credo sia lo s,0
where are white women allies when a black woman is called a whore? url via mention1 where are we going as a society?,1
mention1 buongiorno bellissima tettona fatti vedere completamente nuda,1
porca puttana ragazzi yuta è proprio lamore della mia vita,0
hai la mamma puttanache troioneche puttanoneche zoccolatroiaputtanafiglio di puttanadonnaccedonnettedonnetta da due soldisono insulti sessisti.nauseata. sono nauseata.dovete finirla.,0
do you ever just wanna lose your shit on someone for no good reason other than the fact that they exist? cause same,0
because its easy to call women those things when the one hurting you repeatedly acts like he wasnt being the slut and whore himself.,0
we can't have a woman in the white house. what if she starts pmsing and drops bombs everywhere?,1
mention1 mermaids are women. therefore they suck and have to be sacrificed womensuck,1
when your selfie game is weak af url,0
mi viene da piangere perché questa è la juve che volevo questa porca puttana,0
