text,misogynous
mention1 mention2 mention3 women are all harassed? and it's also all men unless we prove other wise? you're a clueless cunt,1
and i was cool with both guys  shows you women are sneaky and ain't shit just like niggas. always knew my baby mama was a hoe ,1
one week into 'he cut you off and chill' got you like... url,0
when you eat the wrong bitches ass url,1
"twitter just emailed me that the men trolling  name calling me off metoo ht didn't violate tos. i'm just another whiny bitch cunt, then.",0
bitches can't keep a man for shit but got a steady ass work husband at all times,1
i kno this bitch pussy smells really bad because she cook steak rice n corn everyday,1
mention1 you call it whatever you want -you praise hoes and and women in the wrong moral leaf and attack men in general.shame on you bitch,1
my mum  dad fired me when i was 2. didnt make me bitter  twisted the fucking slag whore gay cunts theapprentice url,0
like for one bitch you aint never let me not any nigga i know fuck u been a paid hoe and you didnt get the 200 in miami butch drown,1
if you voted yes ya moms a hoe,0
mention1 but not all men are this dangerous. there are plenty of men's out here protecting woman no matter what,0
it must be amazing to be me,0
i pampered the bitch and she went and abandoned the kid for some amateur dick ,1
women have all the privileges. men have all the responsibilities. obviouschild end feminism today! url,1
talent- making people feel way more comfortable with me than they should be,0
keyshia ka'whore is a bird. gucci shoulda gave that bitch back to yo gotti,1
what in the actual fuck url,0
tell us why u rape people too pussy url,0
"roses are red, my balls are blue, here's my cock, you know what to do",1
fuck off you stupid fucking cunt oh my godddddddd,1
 go talk to your side hoes  first of all you are the side ho ,0
i swear everytime i go ''men are trash'' my irl feels the need to say ''well... not all men'' bitch who asked you,0
when you finally find 'the one' url,0
mention1 mention2 i hope not cause i fuck lots of my followers ,0
"i think we need to have a little talk, woman to skank. jeaniene frostiloveparanormalromance",0
"mention1 if your body is female, you can't identify your way out of rape. rapists don't care.",1
nyc housing projects ; panafrica men employment in nyc service industry actually makes women who arent suburbanwhitemale 4 race mix- ho,0
"mention1 white woman by no means a victim she is the epitome of wickedness  rape of black people, her hands mo url",1
why you always actin mad? always bringin' up my past you in your feelings about a hoe that don't matter know that i'll give you my last,1
i rewarded my lil sissy slut  allowed her to go enjoy  be a whore  local glory hole ..i'm such a good mommy to m url,0
my uncle vern said women get their peiods because it's the only way god could get rid of some of their evil womenareevil evilwomen!!,1
1 like  1 more facial hair  url,0
mention1 musika you are a awful person. you or skank want to be ugly ho i don't know what the fuck you're wearing lhhhreunion,1
"until men have to be careful walking alone in broad daylight, you can sit down and stfu with this but not all men bs. himthough",0
mention1 i used a belt to close my whore ass around it and hold it deep in place  my cunt is throbbing like a massive knot is in me,0
"making them look anatomically correct just makes them... bland. not all women are tiny and fit, not all men are bulky.",0
mention1 mention2 is this to do with crazy bitch hillary or no?,1
mention1 mention2 the girl is late on her house payment. quick buck for the skank.,1
i like chilling with women that like women that like men that dont act like bitch ass niggas,0
when a clingy mutha fucka keeps tryna touch you url,0
nothing but a money grubbing russian cunt whore!!!!!!!!!!,1
you shut your whore mouth!,1
in space no one can hear you bitch,1
mention1 you know im a full animal nut. i know horseys love racing. most involved treat the horses like family. this kunt tho,0
when he cancels your dick appointment url,0
"yesallmen because cars need to be built, repaired, and driven correctly by someone.",0
please tell me why the bitch next to me in the piercing line is so judgmental about everyone she fucking sees. shut the fuck up.,1
mention1 a bit of consistency from the left regarding rape would be helpful. you lot only care when its white middle class types vs the patriarchy.,1
y'all so quick to call a girl a thot meanwhile u eatin and raw dogging every bitch u can ,1
hey lady control your 'man' control your 'spiritual man and his yogi dick' women are not object....i will show all captures warning 1,0
mention1 oh ya because in 2009 14 of america said they caredsupported women's rights,0
you can't be a hoe ; try to come back to someone. bitch it don't work like that,1
"now what i can say, not all men are trash. maybe the woman who said it itself, is trash.",1
"its too much loose pussy in the world to be raping bitches. literally some of these skanks, goin on sight ",1
tw: i keep waking up to new women coming forward about their assaults. does it matter if it's 'not all men' if it is all women?,0
"control, i own your ass now bitch",1
if feminazis put the same effort into working as they did bitching about patriarchy then maybe they would actually deserve equal pay.,1
steven spielberg is a stupid bitch url richardspenceruf usnavy timemagazine feminismiscancer socialism bieber cpc,0
mention1 you mexi shitmouth ugly a bih go fuck a dead dog you tranny whore cunt redskin peice of shit leave amer to amer whore,1
i'm guessing the last guy she trusted gave her herpes... url,0
"knuckle up cause i'll fight for mines yo pussy petty, u wasting time .. u seasonal, part time u get fucked up fuckin w mine u lil bitch",1
stop tweeting about football. you're a girl and you opinion doesn't count.  womensuck,1
mention1 it will always be ready and hard for you to bring your holes and beat it with your cunt and ass url,1
she is our skank we r her guys we can fuck her that way she amost say please treat my like a whore honey url,1
when she cancels the dick appointment cause she's 'sick' then you see her in the bar on her snap story url,0
dat whore karma ah bitch,0
fake rape bitch is still crying. lol so upset he didnt get the attention he wanted. got your address btw little ra url,1
"me- what do you bring to the table? her- i am the table me- good lemme rest my feet on you, dumbass... see how dumb you sound?",0
when you're twitter beefin with brits but don't know who's talkin shit cause you can't understand their slang ,0
mec person1 will visit a mamelodi school to receive a report on the alleged rape of a 17-year-old girl pupil. url,0
mention1 an absolute disgraceful woman how could you show such a cunt...,1
"i have no shame bruh, none at all url",0
